variableStep chrom=SRR5816161.805418
1	1
2	1
3	1
4	1
5	100
6	113
7	113
8	126
9	126
10	126
11	126
12	130
13	130
14	132
15	132
16	132
17	134
18	134
19	134
20	134
21	134
22	134
23	134
24	134
25	134
26	134
27	134
28	134
29	134
30	134
31	134
32	134
33	134
34	140
35	140
36	140
37	144
38	144
39	144
40	144
41	144
42	144
43	144
44	144
45	144
46	144
47	144
48	144
49	144
50	144
51	144
52	144
53	144
54	144
55	144
56	144
57	144
58	144
59	144
60	144
61	144
62	144
63	145
64	145
65	145
66	145
67	145
68	145
69	145
70	146
71	146
72	146
73	146
74	146
75	146
76	146
77	146
78	146
79	146
80	147
81	147
82	147
83	147
84	147
85	147
86	147
87	147
88	147
89	147
90	147
91	147
92	147
93	147
94	147
95	147
96	147
97	147
98	147
99	147
100	147
101	147
102	147
103	147
104	147
105	147
106	147
107	147
108	147
109	147
110	147
111	147
112	147
113	147
114	147
115	147
116	147
117	147
118	147
119	147
120	147
121	147
122	147
123	147
124	147
125	147
126	147
127	147
128	147
129	147
130	147
131	147
132	147
133	147
134	147
135	147
136	147
137	147
138	147
139	147
140	147
141	147
142	147
143	147
144	147
145	147
146	147
147	147
148	147
149	147
150	147
151	147
152	147
153	147
154	147
155	147
156	147
157	147
158	147
159	147
160	147
161	147
162	148
163	148
164	148
165	148
166	148
167	148
168	148
169	148
170	148
171	148
172	148
173	148
174	148
175	148
176	148
177	148
178	148
179	148
180	148
181	148
182	148
183	149
184	149
185	149
186	149
187	149
188	149
189	149
190	149
191	149
192	149
193	149
194	149
195	149
196	149
197	149
198	149
199	149
200	149
201	149
202	149
203	149
204	149
205	149
206	149
207	149
208	149
209	149
210	149
211	149
212	149
213	149
214	149
215	149
216	149
217	149
218	149
219	149
220	149
221	149
222	149
223	149
224	149
225	149
226	149
227	149
228	149
229	149
230	149
231	149
232	149
233	149
234	149
235	149
236	149
237	149
238	149
239	149
240	149
241	149
242	149
243	149
244	149
245	149
246	149
247	149
248	149
249	149
250	149
251	149
252	149
253	149
254	149
255	149
256	149
257	149
258	149
259	149
260	149
261	149
262	149
263	149
264	149
265	149
266	149
267	149
268	149
269	149
270	149
271	149
272	149
273	149
274	149
275	149
276	149
277	149
278	149
279	149
280	149
281	149
282	149
283	149
284	149
285	149
286	149
287	149
288	149
289	149
290	149
291	149
292	149
293	150
294	150
295	150
296	150
297	150
298	150
299	150
300	150
301	150
302	150
303	150
304	150
305	150
306	150
307	150
308	150
309	150
310	150
311	150
312	150
313	150
314	150
315	150
316	150
317	150
318	150
319	150
320	150
321	150
322	150
323	150
324	150
325	150
326	150
327	150
328	150
329	150
330	150
331	150
332	150
333	150
334	150
335	150
336	150
337	150
338	150
339	150
340	150
341	150
342	150
343	150
344	150
345	150
346	150
347	150
348	150
349	150
350	150
351	150
352	150
353	150
354	150
355	150
356	150
357	150
358	150
359	150
360	150
361	150
362	150
363	150
364	150
365	150
366	150
367	150
368	150
369	150
370	150
371	150
372	150
373	150
374	150
375	150
376	150
377	150
378	150
379	150
380	150
381	150
382	150
383	150
384	151
385	151
386	151
387	151
388	151
389	151
390	151
391	151
392	151
393	151
394	151
395	151
396	151
397	151
398	151
399	151
400	151
401	151
402	151
403	151
404	151
405	151
406	151
407	151
408	151
409	151
410	151
411	151
412	151
413	151
414	151
415	152
416	152
417	152
418	152
419	152
420	153
421	153
422	153
423	153
424	153
425	153
426	153
427	153
428	153
429	153
430	153
431	153
432	153
433	153
434	153
435	153
436	153
437	153
438	153
439	153
440	153
441	153
442	153
443	153
444	153
445	153
446	153
447	153
448	153
449	153
450	153
451	153
452	153
453	153
454	153
455	153
456	153
457	153
458	153
459	153
460	153
461	153
462	153
463	153
464	153
465	153
466	153
467	153
468	153
469	153
470	153
471	153
472	153
473	153
474	153
475	153
476	153
477	153
478	153
479	153
480	153
481	153
482	153
483	153
484	153
485	153
486	154
487	154
488	154
489	154
490	154
491	154
492	154
493	154
494	154
495	154
496	154
497	154
498	154
499	154
500	154
501	154
502	154
503	154
504	154
505	154
506	154
507	154
508	154
509	154
510	154
511	154
512	154
513	154
514	154
515	154
516	154
517	154
518	154
519	154
520	154
521	154
522	154
523	154
524	154
525	154
526	154
527	154
528	154
529	154
530	154
531	154
532	154
533	154
534	154
535	154
536	154
537	154
538	154
539	154
540	154
541	154
542	154
543	154
544	154
545	154
546	154
547	154
548	154
549	154
550	154
551	154
552	154
553	154
554	154
555	154
556	154
557	154
558	154
559	154
560	154
561	154
562	154
563	154
564	154
565	154
566	154
567	154
568	154
569	154
570	154
571	154
572	154
573	154
574	154
575	154
576	154
577	154
578	154
579	154
580	154
581	154
582	154
583	154
584	155
585	155
586	155
587	155
588	155
589	155
590	155
591	155
592	155
593	155
594	155
595	155
596	155
597	155
598	155
