SRR5816161.51424083	1	1
SRR5816161.51424083	2	0
SRR5816161.51424083	3	0
SRR5816161.51424083	4	0
SRR5816161.51424083	5	0
SRR5816161.51424083	6	0
SRR5816161.51424083	7	0
SRR5816161.51424083	8	0
SRR5816161.51424083	9	0
SRR5816161.51424083	10	0
SRR5816161.51424083	11	0
SRR5816161.51424083	12	0
SRR5816161.51424083	13	0
SRR5816161.51424083	14	0
SRR5816161.51424083	15	0
SRR5816161.51424083	16	0
SRR5816161.51424083	17	0
SRR5816161.51424083	18	0
SRR5816161.51424083	19	0
SRR5816161.51424083	20	0
SRR5816161.51424083	21	0
SRR5816161.51424083	22	0
SRR5816161.51424083	23	0
SRR5816161.51424083	24	0
SRR5816161.51424083	25	0
SRR5816161.51424083	26	0
SRR5816161.51424083	27	0
SRR5816161.51424083	28	0
SRR5816161.51424083	29	0
SRR5816161.51424083	30	0
SRR5816161.51424083	31	0
SRR5816161.51424083	32	0
SRR5816161.51424083	33	0
SRR5816161.51424083	34	0
SRR5816161.51424083	35	0
SRR5816161.51424083	36	0
SRR5816161.51424083	37	0
SRR5816161.51424083	38	0
SRR5816161.51424083	39	0
SRR5816161.51424083	40	0
SRR5816161.51424083	41	0
SRR5816161.51424083	42	0
SRR5816161.51424083	43	0
SRR5816161.51424083	44	0
SRR5816161.51424083	45	0
SRR5816161.51424083	46	0
SRR5816161.51424083	47	0
SRR5816161.51424083	48	0
SRR5816161.51424083	49	0
SRR5816161.51424083	50	0
SRR5816161.51424083	51	0
SRR5816161.51424083	52	0
SRR5816161.51424083	53	0
SRR5816161.51424083	54	0
SRR5816161.51424083	55	0
SRR5816161.51424083	56	0
SRR5816161.51424083	57	0
SRR5816161.51424083	58	0
SRR5816161.51424083	59	0
SRR5816161.51424083	60	0
SRR5816161.51424083	61	0
SRR5816161.51424083	62	0
SRR5816161.51424083	63	0
SRR5816161.51424083	64	0
SRR5816161.51424083	65	0
SRR5816161.51424083	66	0
SRR5816161.51424083	67	0
SRR5816161.51424083	68	0
SRR5816161.51424083	69	0
SRR5816161.51424083	70	0
SRR5816161.51424083	71	0
SRR5816161.51424083	72	0
SRR5816161.51424083	73	0
SRR5816161.51424083	74	0
SRR5816161.51424083	75	0
SRR5816161.51424083	76	0
SRR5816161.51424083	77	0
SRR5816161.51424083	78	0
SRR5816161.51424083	79	0
SRR5816161.51424083	80	0
SRR5816161.51424083	81	0
SRR5816161.51424083	82	0
SRR5816161.51424083	83	0
SRR5816161.51424083	84	0
SRR5816161.51424083	85	0
SRR5816161.51424083	86	0
SRR5816161.51424083	87	0
SRR5816161.51424083	88	0
SRR5816161.51424083	89	0
SRR5816161.51424083	90	0
SRR5816161.51424083	91	0
SRR5816161.51424083	92	0
SRR5816161.51424083	93	0
SRR5816161.51424083	94	0
SRR5816161.51424083	95	0
SRR5816161.51424083	96	0
SRR5816161.51424083	97	0
SRR5816161.51424083	98	0
SRR5816161.51424083	99	0
SRR5816161.51424083	100	0
SRR5816161.51424083	101	0
SRR5816161.51424083	102	0
SRR5816161.51424083	103	0
SRR5816161.51424083	104	0
SRR5816161.51424083	105	0
SRR5816161.51424083	106	0
SRR5816161.51424083	107	0
SRR5816161.51424083	108	0
SRR5816161.51424083	109	0
SRR5816161.51424083	110	0
SRR5816161.51424083	111	0
SRR5816161.51424083	112	0
SRR5816161.51424083	113	0
SRR5816161.51424083	114	0
SRR5816161.51424083	115	0
SRR5816161.51424083	116	0
SRR5816161.51424083	117	0
SRR5816161.51424083	118	0
SRR5816161.51424083	119	0
SRR5816161.51424083	120	0
SRR5816161.51424083	121	0
SRR5816161.51424083	122	0
